,userid,start_latitude,start_longitude,appid
430,12583045544,,,com.nike.sport.running.ios
431,12583092231,,,com.nike.sport.running.ios
432,12583092924,,,com.nike.sport.running.ios
433,15093095536,51.51189503315266,0.2037195298302443,com.nike.sport.running.ios
434,12583095228,32.56905783559544,-93.62178872118625,com.nike.sport.running.ios
435,15093095524,,,com.nike.sport.running.ios
436,12585859156,-21.22847002467255,-44.97839204039888,com.nike.sport.running.ios
437,12585859619,34.02439253873566,-118.2878191397696,com.nike.sport.running.ios
438,12585861172,,,com.nike.sport.running.ios
439,12585861983,29.70227732791538,-95.42706202724523,com.nike.sport.running.ios
440,15093011486,51.46168245473081,-0.1182746049017816,com.nike.sport.running.ios
441,15093011475,31.8047242658509,-94.20446673416924,com.nike.sport.running.ios
442,15093011466,35.10601415302148,137.1668609419253,com.nike.sport.running.ios
443,12586034763,,,com.nike.sport.running.ios
444,10156405310,34.2218080256453,-118.2433347032575,com.nike.sport.running.ios
445,15093011259,55.67954799631208,37.51932668503143,com.nike.sport.running.ios
446,12586034803,35.73155793364693,140.0727237762325,com.nike.sport.running.ios
447,12586035847,,,com.nike.sport.running.ios
448,12586036056,,,com.nike.sport.running.ios
449,15093011205,34.09394695426719,-117.6593303774648,com.nike.sport.running.ios
450,12586036781,23.13847793733993,113.4050077480389,com.nike.sport.running.ios
451,15093011072,51.50758921639203,7.085482422269028,com.nike.sport.running.ios
452,12586036805,32.58786014749909,-95.8748373762666,com.nike.sport.running.ios
453,15093010910,,,com.nike.sport.running.ios
454,12586162858,51.51339619890928,-0.1719855051489286,com.nike.sport.running.ios
455,12586163280,,,com.nike.sport.running.ios
456,12586165020,39.8297560494764,-82.80992819004022,com.nike.sport.running.ios
457,10156482006,43.662525778677,10.63426706940926,com.nike.sport.running.ios
458,10156482330,,,com.nike.sport.running.ios
459,12586208868,,,com.nike.sport.running.ios
460,15093010799,53.3770350041365,-6.054425770422494,com.nike.sport.running.ios
461,15093007404,48.89673592992956,2.263881806286298,com.nike.sport.running.ios
462,12586341218,-15.89252921754112,-47.95055338186021,com.nike.sport.running.ios
463,15093007364,17.01782658232098,-96.71903634452886,com.nike.sport.running.ios
464,15093007292,33.57577774211166,130.4224639759682,com.nike.sport.running.ios
465,12586473278,,,com.nike.sport.running.ios
466,12586473278,,,com.nike.sport.running.ios
467,15093007292,33.59403537123799,130.4030144402109,com.nike.sport.running.ios
468,12586474436,,,com.nike.sport.running.ios
469,10156482703,,,com.nike.sport.running.ios
470,15541790372,39.87268090717482,141.6572383326866,com.nike.sport.running.ios
471,15093007155,1.29638931714119,103.8407541533036,com.nike.sport.running.ios
472,15092971610,39.01722906626669,117.6377029718064,com.nike.sport.running.ios
473,12588413229,50.1518965093886,15.13143598103442,com.nike.sport.running.ios
474,12588413629,,,com.nike.sport.running.ios
475,12588414556,35.2082274807945,136.9153378812009,com.nike.sport.running.ios
476,15092969166,36.2915769406001,-115.2304608655304,com.nike.sport.running.ios
477,10156482851,40.7496041246138,-73.99105243391729,com.nike.sport.running.ios
478,15092969070,-23.65225411022422,-46.71987483282268,com.nike.sport.running.ios
479,15092969030,-36.85209701772486,174.8069410120834,com.nike.sport.running.ios
480,15092968859,22.31580436697445,73.18820835097989,com.nike.sport.running.ios
481,12588741542,41.37033866256603,2.158320620658023,com.nike.sport.running.ios
482,15092968512,28.06996132249764,-81.7477838137017,com.nike.sport.running.ios
483,12589012156,33.47223957072335,-86.74988511026534,com.nike.sport.running.ios
484,12589012567,51.48633639798638,-0.1244826614857879,com.nike.sport.running.ios
485,12589013405,51.80298026655969,1.200538314880059,com.nike.sport.running.ios
486,12589013942,,,com.nike.sport.running.ios
487,15092968385,,,com.nike.sport.running.ios
488,15092968296,22.6885199826422,120.4742582795401,com.nike.sport.running.ios
489,15506821714,33.8740909332725,130.8666527924415,com.nike.sport.running.ios
490,15092967645,45.66784925763092,-73.82171820856055,com.nike.sport.running.ios
491,15092947074,39.02696942448525,-119.7421894782407,com.nike.sport.running.ios
492,12589014551,,,com.nike.sport.running.ios
493,15092872613,36.56862679406681,139.8998797965608,com.nike.sport.running.ios
494,12589014968,,,com.nike.sport.running.ios
495,12589068273,41.6230740833295,-87.50621048770094,com.nike.sport.running.ios
496,12589068511,,,com.nike.sport.running.ios
497,12589068511,,,com.nike.sport.running.ios
498,12589068511,,,com.nike.sport.running.ios
499,12589068511,-25.48178619707514,-49.26012332555769,com.nike.sport.running.ios
